longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,median_house_value
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,14009.0896,-4010.0368000000003,-3669.16,-298030.48,-64269.48,-131024.52,-60126.88,-561.073744,1147.8544000000002,1050.28,85309.84000000001,18396.84,37505.16,17211.04,160.60475200000002,961.0,78058.0,16833.0,34317.0,15748.0,146.9524,6340324.0,1367274.0,2787426.0,1279144.0,11936.3272,294849.0,601101.0,275844.0,2574.0372,1225449.0,562356.0,5247.6228,258064.0,2408.1232,22.47139216,295800.0
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,14009.0896,-4008.8531999999996,-2248.84,-297320.32,-68057.0,-150909.0,-64387.84,-584.4025,1147.1769,643.53,85081.43999999999,19475.25,43184.25,18425.28,167.233125,361.0,47728.0,10925.0,24225.0,10336.0,93.8125,6310144.0,1444400.0,3202800.0,1366528.0,12403.0,330625.0,733125.0,312800.0,2839.0625,1625625.0,693600.0,6295.3125,295936.0,2686.0,24.37890625,293000.0
-118.37,33.87,19.0,757.0,148.0,361.0,141.0,6.02,14011.456900000001,-4009.1919,-2249.03,-89606.09,-17518.760000000002,-42731.57,-16690.170000000002,-712.5874,1147.1769,643.53,25639.589999999997,5012.759999999999,12227.07,4775.67,203.89739999999998,361.0,14383.0,2812.0,6859.0,2679.0,114.38,573049.0,112036.0,273277.0,106737.0,4557.139999999999,21904.0,53428.0,20868.0,890.9599999999999,130321.0,50901.0,2173.22,19881.0,848.8199999999999,36.240399999999994,304200.0
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,14011.456900000001,-4010.3756000000003,-3195.9900000000002,-199808.56,-39180.47,-95998.07,-38706.99,-536.8908090000001,1147.8544000000002,914.7600000000001,57189.44,11214.28,27476.68,11078.76,153.66951600000002,729.0,45576.0,8937.0,21897.0,8829.0,122.46390000000001,2849344.0,558728.0,1368968.0,551976.0,7656.261600000001,109561.0,268441.0,108237.0,1501.3167,657721.0,265197.0,3678.4527000000003,106929.0,1483.1739,20.57257449,334200.0
-118.38,33.87,27.0,2287.0,491.0,1101.0,466.0,4.675,14013.8244,-4009.5305999999996,-3196.2599999999998,-270735.06,-58124.579999999994,-130336.37999999999,-55165.079999999994,-553.4264999999999,1147.1769,914.4899999999999,77460.68999999999,16630.17,37290.869999999995,15783.419999999998,158.34224999999998,729.0,61749.0,13257.0,29727.0,12582.0,126.225,5230369.0,1122917.0,2517987.0,1065742.0,10691.725,241081.0,540591.0,228806.0,2295.4249999999997,1212201.0,513066.0,5147.175,217156.0,2178.5499999999997,21.855625,316900.0
-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,14013.8244,-4010.7144000000003,-3196.2599999999998,-359756.82,-71738.28,-168217.97999999998,-66766.31999999999,-660.217098,1147.8544000000002,914.7600000000001,102961.32,20531.280000000002,48143.48,19108.32,188.952148,729.0,82053.0,16362.0,38367.0,15228.0,150.58169999999998,9235521.0,1841634.0,4318419.0,1713996.0,16948.8069,367236.0,861126.0,341784.0,3379.7226,2019241.0,801444.0,7925.0590999999995,318096.0,3145.4844,31.104044409999997,345500.0
-118.37,33.88,26.0,2620.0,530.0,1282.0,525.0,4.4828,14011.456900000001,-4010.3756000000003,-3077.62,-310129.4,-62736.100000000006,-151750.34,-62144.25,-530.629036,1147.8544000000002,880.8800000000001,88765.6,17956.4,43434.16,17787.0,151.87726400000003,676.0,68120.0,13780.0,33332.0,13650.0,116.5528,6864400.0,1388600.0,3358840.0,1375500.0,11744.936,280900.0,679460.0,278250.0,2375.884,1643524.0,673050.0,5746.9496,275625.0,2353.4700000000003,20.09549584,340700.0
-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,14009.0896,-4008.8531999999996,-2012.12,-128065.52,-34442.76,-70779.28,-33259.159999999996,-471.877648,1147.1769,575.79,36647.34,9856.17,20254.26,9517.47,135.032916,289.0,18394.0,4947.0,10166.0,4777.0,67.7756,1170724.0,314862.0,647036.0,304042.0,4313.7176,84681.0,174018.0,81771.0,1160.1588,357604.0,168038.0,2384.1064,78961.0,1120.2908,15.89457424,281900.0
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,14009.0896,-4008.8531999999996,-2603.92,-250213.04,-64032.76,-153868.0,-63677.68,-404.88588799999997,1147.1769,745.14,71601.18,18323.67,44031.0,18222.059999999998,115.86249599999998,484.0,46508.0,11902.0,28600.0,11836.0,75.2576,4468996.0,1143674.0,2748200.0,1137332.0,7231.571199999999,292681.0,703300.0,291058.0,1850.6527999999998,1690000.0,699400.0,4447.04,289444.0,1840.3904,11.70187264,290000.0
-118.37,33.87,18.0,2516.0,485.0,1128.0,433.0,5.0114,14011.456900000001,-4009.1919,-2130.66,-297818.92,-57409.450000000004,-133521.36000000002,-51254.21,-593.199418,1147.1769,609.66,85216.92,16426.949999999997,38205.36,14665.71,169.73611799999998,324.0,45288.0,8730.0,20304.0,7794.0,90.2052,6330256.0,1220260.0,2838048.0,1089428.0,12608.6824,235225.0,547080.0,210005.0,2430.529,1272384.0,488424.0,5652.8592,187489.0,2169.9362,25.11412996,338600.0
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,14011.456900000001,-4009.1919,-1538.81,-344101.59,-85936.62000000001,-186196.01,-82148.78,-414.863176,1147.1769,440.30999999999995,98460.09,24589.62,53277.509999999995,23505.78,118.70757599999999,169.0,37791.0,9438.0,20449.0,9022.0,45.5624,8450649.0,2110482.0,4572711.0,2017458.0,10188.453599999999,527076.0,1141998.0,503844.0,2544.4847999999997,2474329.0,1091662.0,5513.0504,481636.0,2432.3312,12.28362304,294000.0
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,14009.0896,-4007.6695999999997,-4142.6,-251633.36,-51368.24,-123567.84,-51249.88,-656.3772160000001,1146.4995999999999,1185.1,71986.36,14695.24,35349.84,14661.38,187.77401600000002,1225.0,74410.0,15190.0,36540.0,15155.0,194.096,4519876.0,922684.0,2219544.0,920558.0,11789.945600000001,188356.0,453096.0,187922.0,2406.7904000000003,1089936.0,452052.0,5789.606400000001,187489.0,2401.2448,30.753679360000003,297400.0
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,14009.0896,-4007.6695999999997,-4379.32,-209260.48,-37165.04,-94924.72,-34324.4,-601.079424,1146.4995999999999,1252.82,59864.479999999996,10632.039999999999,27155.72,9819.4,171.954624,1369.0,65416.0,11618.0,29674.0,10730.0,187.9008,3125824.0,555152.0,1417936.0,512720.0,8978.611200000001,98596.0,251828.0,91060.0,1594.6176,643204.0,232580.0,4072.8768,84100.0,1472.736,25.790146560000004,295900.0
-118.36,33.86,34.0,1865.0,345.0,963.0,302.0,5.543,14009.0896,-4007.6695999999997,-4024.24,-220741.4,-40834.2,-113980.68,-35744.72,-656.06948,1146.4995999999999,1151.24,63148.9,11681.699999999999,32607.18,10225.72,187.68598,1156.0,63410.0,11730.0,32742.0,10268.0,188.46200000000002,3478225.0,643425.0,1795995.0,563230.0,10337.695,119025.0,332235.0,104190.0,1912.335,927369.0,290826.0,5337.909000000001,91204.0,1673.986,30.724849000000003,305900.0
-118.37,33.86,28.0,2685.0,581.0,1243.0,529.0,4.119,14011.456900000001,-4008.0082,-3314.36,-317823.45,-68772.97,-147133.91,-62617.73,-487.56603,1146.4995999999999,948.0799999999999,90914.09999999999,19672.66,42087.979999999996,17911.94,139.46934,784.0,75180.0,16268.0,34804.0,14812.0,115.332,7209225.0,1559985.0,3337455.0,1420365.0,11059.515,337561.0,722183.0,307349.0,2393.1389999999997,1545049.0,657547.0,5119.9169999999995,279841.0,2178.951,16.966161,324000.0
-118.37,33.87,23.0,1829.0,331.0,891.0,356.0,6.5755,14011.456900000001,-4009.1919,-2722.51,-216498.73,-39180.47,-105467.67,-42139.72,-778.341935,1147.1769,779.01,61948.229999999996,11210.97,30178.17,12057.72,222.71218499999998,529.0,42067.0,7613.0,20493.0,8188.0,151.2365,3345241.0,605399.0,1629639.0,651124.0,12026.5895,109561.0,294921.0,117836.0,2176.4905,793881.0,317196.0,5858.7705,126736.0,2340.878,43.23720025,359900.0
-118.38,33.87,21.0,4151.0,1018.0,2054.0,925.0,4.9821,14013.8244,-4009.5305999999996,-2485.98,-491395.38,-120510.84,-243152.52,-109501.5,-589.780998,1147.1769,711.27,140594.37,34479.659999999996,69568.98,31329.749999999996,168.74372699999998,441.0,87171.0,21378.0,43134.0,19425.0,104.6241,17230801.0,4225718.0,8526154.0,3839675.0,20680.6971,1036324.0,2090972.0,941650.0,5071.7778,4218916.0,1899950.0,10233.2334,855625.0,4608.4425,24.82132041,292900.0
-118.38,33.87,17.0,2791.0,579.0,1467.0,583.0,5.7415,14013.8244,-4009.5305999999996,-2012.46,-330398.58,-68542.02,-173663.46,-69015.54,-679.67877,1147.1769,575.79,94531.17,19610.73,49687.28999999999,19746.21,194.464605,289.0,47447.0,9843.0,24939.0,9911.0,97.6055,7789681.0,1615989.0,4094397.0,1627153.0,16024.5265,335241.0,849393.0,337557.0,3324.3285,2152089.0,855261.0,8422.7805,339889.0,3347.2945,32.964822250000005,321900.0
-118.38,33.87,23.0,2387.0,418.0,1008.0,415.0,5.8518,14013.8244,-4009.5305999999996,-2722.74,-282573.06,-49482.84,-119327.04,-49127.7,-692.736084,1147.1769,779.01,80847.68999999999,14157.659999999998,34140.96,14056.05,198.20046599999998,529.0,54901.0,9614.0,23184.0,9545.0,134.5914,5697769.0,997766.0,2406096.0,990605.0,13968.2466,174724.0,421344.0,173470.0,2446.0524,1016064.0,418320.0,5898.6143999999995,172225.0,2428.497,34.24356324,337900.0
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,14016.1921,-4009.8693,-2249.41,-391042.17,-69139.76,-157340.31,-67363.91,-890.41119,1147.1769,643.53,111872.60999999999,19780.079999999998,45013.229999999996,19272.03,254.73627,361.0,62757.0,11096.0,25251.0,10811.0,142.899,10909809.0,1928952.0,4389687.0,1879407.0,24841.863,341056.0,776136.0,332296.0,4392.264,1766241.0,756201.0,9995.409,323761.0,4279.449,56.565441,340400.0
-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,14013.8244,-4008.3468,-1420.56,-501339.3,-87009.3,-212847.24,-80853.54,-760.4967959999999,1146.4995999999999,406.32,143397.1,24887.1,60880.28,23126.38,217.52341199999998,144.0,50820.0,8820.0,21576.0,8196.0,77.0904,17935225.0,3112725.0,7614530.0,2892505.0,27206.487,540225.0,1321530.0,502005.0,4721.787,3232804.0,1228034.0,11550.7116,466489.0,4387.7286,41.27034564,365500.0
-118.38,33.86,29.0,2787.0,475.0,1182.0,444.0,6.7613,14013.8244,-4008.3468,-3433.02,-329925.06,-56230.5,-139925.16,-52560.72,-800.402694,1146.4995999999999,981.9399999999999,94367.81999999999,16083.5,40022.52,15033.84,228.93761800000001,841.0,80823.0,13775.0,34278.0,12876.0,196.07770000000002,7767369.0,1323825.0,3294234.0,1237428.0,18843.7431,225625.0,561450.0,210900.0,3211.6175000000003,1397124.0,524808.0,7991.8566,197136.0,3002.0172000000002,45.715177690000004,352700.0
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,14013.8244,-4008.3468,-2841.12,-369819.12,-66292.8,-155314.56,-64161.96,-746.042598,1146.4995999999999,812.64,105778.64,18961.6,44424.32,18352.12,213.389106,576.0,74976.0,13440.0,31488.0,13008.0,151.2504,9759376.0,1749440.0,4098688.0,1693208.0,19687.7604,313600.0,734720.0,303520.0,3529.176,1721344.0,711104.0,8268.3552,293764.0,3415.7382000000002,39.71646441,333800.0
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,14013.8244,-4008.3468,-1775.6999999999998,-210479.63999999998,-36816.18,-107489.04,-39065.4,-908.44812,1146.4995999999999,507.9,60203.08,10530.46,30744.88,11173.8,259.84164,225.0,26670.0,4665.0,13620.0,4950.0,115.11,3161284.0,552958.0,1614424.0,586740.0,13644.372000000001,96721.0,282388.0,102630.0,2386.614,824464.0,299640.0,6967.992,108900.0,2532.42,58.89027600000001,329300.0
-118.38,33.87,33.0,1993.0,371.0,918.0,361.0,6.9021,14013.8244,-4009.5305999999996,-3906.54,-235931.34,-43918.979999999996,-108672.84,-42735.18,-817.0705979999999,1147.1769,1117.7099999999998,67502.90999999999,12565.769999999999,31092.659999999996,12227.07,233.774127,1089.0,65769.0,12243.0,30294.0,11913.0,227.7693,3972049.0,739403.0,1829574.0,719473.0,13755.8853,137641.0,340578.0,133931.0,2560.6791,842724.0,331398.0,6336.1278,130321.0,2491.6581,47.63898441,337600.0
-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,14013.8244,-4010.7144000000003,-4616.82,-176267.82,-33383.159999999996,-87956.34,-31962.6,-575.4570180000001,1147.8544000000002,1321.3200000000002,50447.32000000001,9554.16,25172.84,9147.6,164.69406800000002,1521.0,58071.0,10998.0,28977.0,10530.0,189.58290000000002,2217121.0,419898.0,1106327.0,402030.0,7238.177900000001,79524.0,209526.0,76140.0,1370.8302,552049.0,200610.0,3611.7973,72900.0,1312.497,23.630293210000005,456100.0
-118.38,33.88,34.0,1830.0,315.0,822.0,307.0,5.0602,14013.8244,-4010.7144000000003,-4024.92,-216635.4,-37289.7,-97308.36,-36342.659999999996,-599.026476,1147.8544000000002,1151.92,62000.4,10672.2,27849.36,10401.160000000002,171.43957600000002,1156.0,62220.0,10710.0,27948.0,10438.0,172.0468,3348900.0,576450.0,1504260.0,561810.0,9260.166,99225.0,258930.0,96705.0,1593.963,675684.0,252354.0,4159.4844,94249.0,1553.4814000000001,25.60562404,453700.0
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,14016.1921,-4011.0532000000003,-3906.87,-295501.44,-45816.93,-129992.22,-47829.56,-907.873715,1147.8544000000002,1118.0400000000002,84564.48000000001,13111.560000000001,37200.240000000005,13687.52,259.80878,1089.0,82368.0,12771.0,36234.0,13332.0,253.0605,6230016.0,965952.0,2740608.0,1008384.0,19140.576,149769.0,424926.0,156348.0,2967.7095,1205604.0,443592.0,8420.012999999999,163216.0,3098.074,58.80589225,474300.0
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,14016.1921,-4011.0532000000003,-4025.26,-233583.47,-43449.13,-99802.77,-40844.55,-719.45603,1147.8544000000002,1151.92,66845.24,12433.960000000001,28560.840000000004,11688.6,205.88876000000002,1156.0,67082.0,12478.0,28662.0,11730.0,206.618,3892729.0,724091.0,1663239.0,680685.0,11989.921,134689.0,309381.0,126615.0,2230.259,710649.0,290835.0,5122.911,119025.0,2096.565,36.929929,472700.0
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,14016.1921,-4011.0532000000003,-3906.87,-301065.77,-51973.21,-129992.22,-49250.24,-706.587037,1147.8544000000002,1118.0400000000002,86156.84000000001,14873.320000000002,37200.240000000005,14094.080000000002,202.206004,1089.0,83919.0,14487.0,36234.0,13728.0,196.9539,6466849.0,1116377.0,2792214.0,1057888.0,15177.3869,192721.0,482022.0,182624.0,2620.0837,1205604.0,456768.0,6553.1934,173056.0,2482.8128,35.62060489,495500.0
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,14016.1921,-4011.0532000000003,-3670.09,-171428.72,-28887.16,-71862.73,-30663.01,-965.0324070000001,1147.8544000000002,1050.28,49058.240000000005,8266.720000000001,20565.16,8774.92,276.16604400000006,961.0,44888.0,7564.0,18817.0,8029.0,252.69030000000004,2096704.0,353312.0,878936.0,375032.0,11803.082400000001,59536.0,148108.0,63196.0,1988.9172000000003,368449.0,157213.0,4947.8391,67081.0,2111.1867,66.44369169000001,500001.0
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,14016.1921,-4011.0532000000003,-4143.65,-150000.13,-25572.24,-61681.19,-22612.49,-715.560999,1147.8544000000002,1185.8000000000002,42925.96000000001,7318.080000000001,17651.48,6471.080000000001,204.774108,1225.0,44345.0,7560.0,18235.0,6685.0,211.5435,1605289.0,273672.0,660107.0,241997.0,7657.8747,46656.0,112536.0,41256.0,1305.5256,271441.0,99511.0,3148.9761000000003,36481.0,1154.4231,36.53114481,470000.0
-118.38,33.88,36.0,2501.0,443.0,1031.0,422.0,4.75,14013.8244,-4010.7144000000003,-4261.68,-296068.38,-52442.34,-122049.78,-49956.36,-562.305,1147.8544000000002,1219.68,84733.88,15008.840000000002,34930.280000000006,14297.36,160.93,1296.0,90036.0,15948.0,37116.0,15192.0,171.0,6255001.0,1107943.0,2578531.0,1055422.0,11879.75,196249.0,456733.0,186946.0,2104.25,1062961.0,435082.0,4897.25,178084.0,2004.5,22.5625,442100.0
-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,14018.560000000001,-4011.3920000000003,-4262.400000000001,-357804.8,-57068.8,-151315.2,-58489.600000000006,-860.18784,1147.8544000000002,1219.68,102385.36,16330.160000000002,43298.64000000001,16736.72,246.14158800000004,1296.0,108792.0,17352.0,46008.0,17784.0,261.5436,9132484.0,1456604.0,3862116.0,1492868.0,21955.1322,232324.0,615996.0,238108.0,3501.7782,1633284.0,631332.0,9284.7978,244036.0,3588.9594,52.78167801000001,500001.0
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,14018.560000000001,-4011.3920000000003,-4262.400000000001,-182691.2,-25337.600000000002,-56121.600000000006,-22140.8,-1105.84416,1147.8544000000002,1219.68,52276.840000000004,7250.320000000001,16059.12,6335.56,316.43581200000006,1296.0,55548.0,7704.0,17064.0,6732.0,336.2364,2380849.0,330202.0,731382.0,288541.0,14411.4657,45796.0,101436.0,40018.0,1998.7386000000001,224676.0,88638.0,4427.1126,34969.0,1746.5613,87.23373201,500001.0
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,14018.560000000001,-4011.3920000000003,-4144.0,-207555.2,-35046.4,-72816.0,-32560.0,-888.0,1147.8544000000002,1185.8000000000002,59391.64000000001,10028.480000000001,20836.2,9317.0,254.10000000000002,1225.0,61355.0,10360.0,21525.0,9625.0,262.5,3073009.0,518888.0,1078095.0,482075.0,13147.5,87616.0,182040.0,81400.0,2220.0,378225.0,169125.0,4612.5,75625.0,2062.5,56.25,500001.0
-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,14020.9281,-4011.7308000000003,-4025.94,-63941.4,-12669.869999999999,-25221.329999999998,-12314.64,-750.754923,1147.8544000000002,1151.92,18295.2,3625.1600000000003,7216.4400000000005,3523.5200000000004,214.80936400000002,1156.0,18360.0,3638.0,7242.0,3536.0,215.5702,291600.0,57780.0,115020.0,56160.0,3423.762,11449.0,22791.0,11128.0,678.4121,45369.0,22152.0,1350.4839,10816.0,659.3912,40.19940409,500001.0
-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,14018.560000000001,-4011.3920000000003,-4144.0,-125504.0,-22614.4,-52569.600000000006,-23206.4,-947.3776,1147.8544000000002,1185.8000000000002,35912.8,6471.080000000001,15042.720000000001,6640.4800000000005,271.09082,1225.0,37100.0,6685.0,15540.0,6860.0,280.0525,1123600.0,202460.0,470640.0,207760.0,8481.59,36481.0,84804.0,37436.0,1528.2865,197136.0,87024.0,3552.666,38416.0,1568.294,64.02400225,500001.0
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,14020.9281,-4011.7308000000003,-5091.63,-295077.72,-53166.09,-122317.53,-51745.17,-942.709374,1147.8544000000002,1456.8400000000001,84428.96,15212.12,34998.04,14805.560000000001,269.732232,1849.0,107156.0,19307.0,44419.0,18791.0,342.34020000000004,6210064.0,1118908.0,2574236.0,1089004.0,19839.8088,201601.0,463817.0,196213.0,3574.6686,1067089.0,451421.0,8224.1262,190969.0,3479.1318,63.383889960000005,500001.0
-118.41,33.88,40.0,925.0,254.0,371.0,227.0,5.2533,14020.9281,-4011.7308000000003,-4736.4,-109529.25,-30076.14,-43930.11,-26879.07,-622.043253,1147.8544000000002,1355.2,31339.000000000004,8605.52,12569.480000000001,7690.76,177.981804,1600.0,37000.0,10160.0,14840.0,9080.0,210.132,855625.0,234950.0,343175.0,209975.0,4859.302500000001,64516.0,94234.0,57658.0,1334.3382000000001,137641.0,84217.0,1948.9743,51529.0,1192.4991,27.597160890000005,500001.0
-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,14020.9281,-4011.7308000000003,-4025.94,-174181.11,-36470.28,-58968.18,-31260.239999999998,-838.840122,1147.8544000000002,1151.92,49837.48,10435.04,16872.24,8944.320000000002,240.01269600000003,1156.0,50014.0,10472.0,16932.0,8976.0,240.8628,2163841.0,453068.0,732558.0,388344.0,10420.8582,94864.0,153384.0,81312.0,2181.9336,248004.0,131472.0,3527.9316,69696.0,1870.2288,50.18588964,500001.0
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,14025.664900000002,-4011.2241,-4855.63,-100310.21,-20488.39,-40739.920000000006,-20133.100000000002,-807.9294600000001,1147.1769,1388.6699999999998,28687.89,5859.509999999999,11651.279999999999,5757.9,231.06114,1681.0,34727.0,7093.0,14104.0,6970.0,279.702,717409.0,146531.0,291368.0,143990.0,5778.234,29929.0,59512.0,29410.0,1180.206,118336.0,58480.0,2346.768,28900.0,1159.74,46.539684,500001.0
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,14018.560000000001,-4010.208,-3078.4,-794700.8,-170614.4,-331875.2,-165049.6,-618.94784,1147.1769,880.6199999999999,227335.43999999997,48806.67,94937.60999999999,47214.78,177.058812,676.0,174512.0,37466.0,72878.0,36244.0,135.9176,45050944.0,9671992.0,18813736.0,9356528.0,35087.6512,2076481.0,4039123.0,2008754.0,7532.9716,7856809.0,3907382.0,14652.9628,1943236.0,7287.274399999999,27.327801759999996,434500.0
-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,14016.1921,-4009.8693,-4025.26,-283544.05,-55524.91,-128689.93000000001,-51854.82,-706.587037,1147.1769,1151.58,81118.65,15885.029999999999,36816.689999999995,14835.06,202.146321,1156.0,81430.0,15946.0,36958.0,14892.0,202.9222,5736025.0,1123255.0,2603365.0,1049010.0,14294.0785,219961.0,509803.0,205422.0,2799.1327,1181569.0,476106.0,6487.542100000001,191844.0,2614.1154,35.62060489,394600.0
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,14025.664900000002,-4010.0398,-4026.6200000000003,-42397.94,-10303.41,-19185.66,-9948.12,-843.9795520000001,1146.4995999999999,1151.24,12121.88,2945.82,5485.32,2844.24,241.299904,1156.0,12172.0,2958.0,5508.0,2856.0,242.29760000000002,128164.0,31146.0,57996.0,30072.0,2551.2512,7569.0,14094.0,7308.0,619.9968,26244.0,13608.0,1154.4768000000001,7056.0,598.6176,50.78557696000001,500001.0
-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356,14018.560000000001,-4011.3920000000003,-4972.8,-179494.4,-40374.4,-75065.6,-38716.8,-738.29504,1147.8544000000002,1422.96,51362.08,11553.080000000002,21479.920000000002,11078.76,211.26212800000002,1764.0,63672.0,14322.0,26628.0,13734.0,261.8952,2298256.0,516956.0,961144.0,495732.0,9453.1696,116281.0,216194.0,111507.0,2126.3396,401956.0,207318.0,3953.3704,106929.0,2039.0412,38.88270736,472700.0
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,14018.560000000001,-4010.208,-4736.0,-198793.6,-44044.8,-85129.6,-45584.0,-761.904,1147.1769,1354.8,56867.729999999996,12599.64,24352.53,13039.949999999999,217.95344999999998,1600.0,67160.0,14880.0,28760.0,15400.0,257.4,2819041.0,624588.0,1207201.0,646415.0,10804.365,138384.0,267468.0,143220.0,2393.8199999999997,516961.0,276815.0,4626.764999999999,148225.0,2477.475,41.40922499999999,479500.0
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,14018.560000000001,-4010.208,-4499.2,-283923.2,-51030.4,-107862.40000000001,-46412.8,-619.4569600000001,1147.1769,1287.06,81220.26,14597.97,30855.569999999996,13277.039999999999,177.204453,1444.0,91124.0,16378.0,34618.0,14896.0,198.81220000000002,5750404.0,1033538.0,2184578.0,940016.0,12546.096200000002,185761.0,392641.0,168952.0,2254.9489000000003,829921.0,357112.0,4766.2609,153664.0,2050.9048000000003,27.372777610000004,500001.0
-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231,14018.560000000001,-4010.208,-5328.0,-247811.2,-58844.8,-99692.8,-55884.8,-748.6550400000001,1147.1769,1524.1499999999999,70889.90999999999,16833.39,28518.539999999997,15986.64,214.163397,2025.0,94185.0,22365.0,37890.0,21240.0,284.53950000000003,4380649.0,1040221.0,1762306.0,987896.0,13234.248300000001,247009.0,418474.0,234584.0,3142.5807,708964.0,397424.0,5324.050200000001,222784.0,2984.5032,39.981593610000004,500001.0
-118.4,33.87,34.0,3145.0,786.0,1352.0,727.0,5.0976,14018.560000000001,-4010.208,-4025.6000000000004,-372368.0,-93062.40000000001,-160076.80000000002,-86076.8,-603.55584,1147.1769,1151.58,106521.15,26621.82,45792.24,24623.489999999998,172.655712,1156.0,106930.0,26724.0,45968.0,24718.0,173.3184,9891025.0,2471970.0,4252040.0,2286415.0,16031.952,617796.0,1062672.0,571422.0,4006.7136,1827904.0,982904.0,6891.9552,528529.0,3705.9552,25.985525759999998,469800.0
-118.4,33.87,45.0,2181.0,505.0,965.0,471.0,5.3816,14018.560000000001,-4010.208,-5328.0,-258230.40000000002,-59792.0,-114256.0,-55766.4,-637.18144,1147.1769,1524.1499999999999,73870.47,17104.35,32684.55,15952.769999999999,182.274792,2025.0,98145.0,22725.0,43425.0,21195.0,242.172,4756761.0,1101405.0,2104665.0,1027251.0,11737.2696,255025.0,487325.0,237855.0,2717.708,931225.0,454515.0,5193.244,221841.0,2534.7336,28.961618559999998,500001.0
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,14016.1921,-4008.6854,-4025.26,-279518.79,-52328.38,-108326.85,-51736.43,-673.28393,1146.4995999999999,1151.24,79943.45999999999,14966.119999999999,30981.899999999998,14796.82,192.56182,1156.0,80274.0,15028.0,31110.0,14858.0,193.358,5574321.0,1043562.0,2160315.0,1031757.0,13427.007000000001,195364.0,404430.0,193154.0,2513.654,837225.0,399855.0,5203.6050000000005,190969.0,2485.219,32.341969000000006,392400.0
-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,14016.1921,-4008.6854,-3314.92,-428453.41,-90449.96,-205406.65,-93409.71,-726.961956,1146.4995999999999,948.0799999999999,122539.34,25869.04,58747.1,26715.54,207.913944,784.0,101332.0,21392.0,48580.0,22092.0,171.9312,13097161.0,2764916.0,6278965.0,2855391.0,22222.1076,583696.0,1325540.0,602796.0,4691.2656,3010225.0,1368915.0,10653.594,622521.0,4844.7756,37.70451215999999,368400.0
