longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,ocean_proximity,median_income_a,median_income_b,median_income_c
-118.12,34.69,27.0,3019.0,501.0,1580.0,523.0,113500.0,INLAND,3.7804,3.6635813751488144,3.7089302466551843
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,101100.0,INLAND,2.4432,2.4254471220221023,2.2888343233061255
-118.14,34.69,35.0,2118.0,374.0,1108.0,360.0,100300.0,INLAND,3.4327,3.453060900545771,3.5174270547832096
-118.14,34.68,33.0,2815.0,485.0,1447.0,489.0,119600.0,INLAND,4.2679,4.313455158979313,4.255385914980333
-118.14,34.68,25.0,1703.0,342.0,775.0,309.0,126500.0,INLAND,4.5455,4.6812243229345505,4.50909987739007
-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,85400.0,INLAND,2.5902,2.569943358157696,2.4890937552180485
-118.15,34.69,32.0,1300.0,234.0,712.0,249.0,107500.0,INLAND,3.25,3.3461663145209566,3.2083926702247973
-118.16,34.68,9.0,4303.0,900.0,2240.0,861.0,110900.0,INLAND,3.7807,3.7308685723709556,3.7223497001433974
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,146900.0,INLAND,3.5732,3.6681503871546264,3.51640233609414
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,247200.0,INLAND,4.6591,4.735273221800007,4.690114337491248
-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,118100.0,INLAND,4.625,4.54050508138402,4.63630799117063
-118.16,34.71,27.0,6007.0,998.0,2680.0,882.0,117200.0,INLAND,4.1719,4.197518739877818,4.058316189890639
-118.15,34.71,36.0,1338.0,250.0,709.0,250.0,101400.0,INLAND,3.5625,3.558849446718331,3.4700288216316024
-118.14,34.71,33.0,2347.0,461.0,1482.0,374.0,93000.0,INLAND,2.8194,2.854675464068146,2.7461137257911954
-118.14,34.71,32.0,1164.0,248.0,588.0,270.0,86900.0,INLAND,1.1917,1.1863785449612805,1.2348520787710762
-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,97700.0,INLAND,2.5278,2.5122668598154454,2.6032660852161342
-118.14,34.7,36.0,1205.0,317.0,678.0,290.0,98400.0,INLAND,2.0182,2.07346213373864,1.983797803200344
-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,102100.0,INLAND,1.2532,1.2507256595013632,1.203658639963627
-118.15,34.7,36.0,2696.0,454.0,1192.0,452.0,116300.0,INLAND,3.9615,4.026977440745713,3.971644945373882
-118.16,34.7,33.0,2918.0,494.0,1365.0,478.0,127700.0,INLAND,4.8787,4.856711554198298,4.883280134901775
-118.16,34.69,35.0,3114.0,583.0,1974.0,545.0,126800.0,INLAND,3.9028,4.032893067362263,3.927537272336367
-118.14,34.69,34.0,1439.0,327.0,708.0,298.0,100000.0,INLAND,3.2699,3.2255382719107173,3.3183843698202327
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,94900.0,INLAND,2.1167,2.0907008477481814,2.1358224351630635
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,163600.0,INLAND,4.7875,4.933472520091847,4.68060091485885
-118.19,34.77,16.0,2035.0,370.0,704.0,330.0,146400.0,INLAND,2.1979,2.178341046549027,2.2108254581095563
-118.2,34.69,5.0,9076.0,1503.0,7694.0,1278.0,163400.0,INLAND,4.875,5.031104744851029,4.9582477985952265
-118.17,34.69,12.0,4881.0,803.0,2188.0,724.0,171900.0,INLAND,4.1667,4.241020642859954,4.106366040415236
-118.17,34.68,13.0,5341.0,773.0,2288.0,724.0,185600.0,INLAND,6.6772,6.65654745958704,6.717257386663532
-118.19,34.67,8.0,11275.0,1822.0,5731.0,1692.0,167900.0,INLAND,5.0285,4.846137075519235,4.972906843244263
-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,140300.0,INLAND,4.5659,4.564135891090505,4.7481862265769115
-118.19,34.65,33.0,1781.0,326.0,913.0,314.0,126800.0,INLAND,3.9963,4.004422883658712,3.8902520140989147
-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,173200.0,INLAND,5.7049,5.838077208934562,5.836791461760042
-118.22,34.67,28.0,2357.0,408.0,1162.0,384.0,179700.0,INLAND,4.3636,4.502226961964827,4.217784828684894
-118.23,34.66,25.0,2627.0,387.0,1059.0,338.0,138200.0,INLAND,3.6382,3.5883575928967844,3.7686696855871014
-118.22,34.66,17.0,3810.0,662.0,1867.0,586.0,152400.0,INLAND,4.9,4.9785158128708416,4.788128191392408
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,140100.0,INLAND,3.0441,3.0906992140624046,3.0556475829411585
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,136300.0,INLAND,3.5673,3.6438837026661757,3.45106358290193
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,185400.0,INLAND,3.2125,3.2445408268547085,3.125763713231355
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,218400.0,INLAND,3.3173,3.1884230481954505,3.3768619256217027
-118.32,34.62,31.0,1398.0,273.0,884.0,299.0,264900.0,INLAND,4.8409,4.825852310927528,4.940444618671852
-118.38,34.58,18.0,1859.0,375.0,913.0,372.0,148900.0,INLAND,4.3456,4.245155143248821,4.366403163529937
-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,156700.0,INLAND,5.0839,5.063299450221236,5.159251701583717
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,151600.0,INLAND,4.2941,4.378264723807651,4.383836276176609
-117.92,34.63,34.0,81.0,26.0,53.0,14.0,137500.0,INLAND,1.4091,1.4176997608566284,1.3898185276244077
-117.92,34.59,7.0,681.0,125.0,485.0,104.0,125600.0,INLAND,2.7396,2.802506194751648,2.662948105090913
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,132700.0,INLAND,3.1946,3.2164353415022293,3.193724463248731
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,135800.0,INLAND,3.9766,3.8733415413662526,3.9306940352832234
-117.96,34.53,10.0,2907.0,559.0,1681.0,531.0,141000.0,INLAND,3.8594,3.6648208612566635,3.889396914813754
-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,135700.0,INLAND,4.0945,4.106685949493941,4.13937806304388
-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,99200.0,INLAND,1.9722,1.9637618844612446,1.9453129662167852
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,96900.0,INLAND,2.1413,2.0994613217652316,2.171454152461081
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,228100.0,INLAND,4.1573,4.015899646700487,4.211688989406848
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,292200.0,INLAND,7.1381,7.033206589358208,7.241362264197353
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,204400.0,INLAND,6.4865,6.461268619668493,6.433597094930416
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,94500.0,INLAND,2.3958,2.4277062018007154,2.433170750449926
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,111400.0,INLAND,3.7344,3.7484884782201493,3.773237930339069
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,154100.0,INLAND,4.9904,5.150897975805816,5.054295549023863
-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,262100.0,INLAND,4.7097,4.61215231154486,4.86773761591156
-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,222400.0,INLAND,5.3799,5.474700174667595,5.415167847287594
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,181100.0,INLAND,5.9508,5.956429307212209,5.878561783948718
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,102600.0,INLAND,2.0547,2.083246732986529,2.009066981503108
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,113500.0,INLAND,3.7464,3.7136928143252397,3.8309140005960174
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,167600.0,INLAND,3.7636,3.8442675251034926,3.79049526339054
-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,148500.0,INLAND,3.9936,4.017180191898551,4.1269879962511125
-118.1,34.58,32.0,1489.0,306.0,774.0,267.0,103500.0,INLAND,3.275,3.2304963534878874,3.1420643314763694
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,106900.0,INLAND,2.6658,2.665158926874464,2.714353126452422
-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,138100.0,INLAND,3.3086,3.2927481097024143,3.2913200202405464
-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,142900.0,INLAND,4.5266,4.5708862944399415,4.494595037291417
-118.08,34.58,5.0,1113.0,186.0,631.0,168.0,146600.0,INLAND,4.1719,4.07346178758569,4.108085963433682
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,107400.0,INLAND,4.0147,4.012343234430323,4.086930154988894
-118.06,34.58,36.0,1493.0,258.0,899.0,260.0,109300.0,INLAND,3.86,3.8905177199045284,3.907364992886265
-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,116300.0,INLAND,3.0101,3.0120880691396352,2.9413263173285755
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,145500.0,INLAND,4.2329,4.346929351867484,4.24686191909186
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,137200.0,INLAND,4.5615,4.632114097678501,4.625918810387979
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,154300.0,INLAND,4.0729,4.072290629259093,4.087400381420872
-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,151300.0,INLAND,5.083,5.105028613651613,5.1956230449007395
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,137400.0,INLAND,4.071,4.095073089201665,4.047385061756542
-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,141800.0,INLAND,4.5237,4.56018812838739,4.319739243883546
-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,239900.0,INLAND,4.8667,4.68900140464998,4.884873967059815
-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,225200.0,INLAND,5.9507,5.9148141494353075,5.972196995319977
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,500001.0,<1H OCEAN,10.0285,9.730766056092444,10.090914675643992
-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,333300.0,INLAND,5.9171,6.0683743238842505,6.048102120411693
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,311600.0,INLAND,6.5538,6.545824088316096,6.297878926611326
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,340400.0,INLAND,4.7778,4.759325112212414,4.755011489371189
-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,294000.0,INLAND,4.7437,4.828782750079321,4.6561637631236605
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,319100.0,INLAND,4.8295,4.870292352185684,4.712816344811635
-117.89,34.49,12.0,3449.0,598.0,1502.0,540.0,150800.0,INLAND,3.7043,3.620683983367702,3.6989436563183835
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,159400.0,INLAND,4.5769,4.57040946492497,4.641143385007832
-117.79,34.45,18.0,2986.0,597.0,1355.0,472.0,165000.0,INLAND,3.2765,3.254536508244475,3.296221031016421
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,195300.0,<1H OCEAN,4.542,4.383526632399026,4.479545463140485
-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,220200.0,<1H OCEAN,6.0097,5.926732938422287,5.992215186564442
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,251800.0,INLAND,5.9263,5.904545699792677,6.03651690599617
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,187500.0,<1H OCEAN,3.375,3.3672408121243005,3.4211112240415513
-118.52,34.44,26.0,934.0,148.0,519.0,162.0,185000.0,<1H OCEAN,5.3209,5.163163896355108,5.262075320732449
-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,233200.0,<1H OCEAN,5.1163,5.234145332450916,5.053114065863808
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,185500.0,<1H OCEAN,5.2374,5.22670490878724,5.057601717145577
-118.53,34.44,19.0,1285.0,195.0,650.0,193.0,217800.0,<1H OCEAN,6.0398,6.044336261448289,5.9879288285485845
-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,236200.0,<1H OCEAN,6.1281,6.177203440478207,5.915358237107594
-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,220100.0,<1H OCEAN,5.5981,5.509865406460437,5.829533256339124
-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,253700.0,<1H OCEAN,6.1082,6.163950271101783,6.003735345484536
-118.46,34.42,25.0,2988.0,525.0,1884.0,513.0,169500.0,<1H OCEAN,4.7007,4.666189844229247,4.8049597261314165
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,359000.0,INLAND,8.1344,7.988536291563189,8.43018406274953
-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,187900.0,<1H OCEAN,4.6861,4.739844645972254,4.70636282841006
-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,199600.0,<1H OCEAN,5.4829,5.646473972008489,5.471932636673125
-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,213400.0,<1H OCEAN,4.4107,4.47464009835268,4.2940488713023575
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,229000.0,<1H OCEAN,5.0166,5.1092041850656695,4.9659724605947355
-118.47,34.42,17.0,913.0,228.0,530.0,201.0,238500.0,<1H OCEAN,3.038,3.0063664843452744,3.135456916308522
-118.47,34.42,25.0,3223.0,524.0,1763.0,508.0,183000.0,<1H OCEAN,5.2887,5.119713370766936,5.325853395645666
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,218300.0,<1H OCEAN,6.2971,6.484770899808299,6.300670229943782
-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,194600.0,<1H OCEAN,4.2037,4.376431284811816,4.314015446688235
-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,237700.0,INLAND,6.3277,6.522948368447648,6.415818354069264
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,450000.0,<1H OCEAN,1.9667,1.9534921958761704,1.9608835576052306
-118.61,34.59,5.0,4028.0,896.0,2062.0,826.0,167100.0,INLAND,4.0579,3.9641921863374447,4.075450891111598
-118.7,34.53,5.0,14275.0,2474.0,7158.0,2311.0,236300.0,INLAND,5.4284,5.3127009608631255,5.345012715016158
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,155000.0,INLAND,3.775,3.6478781911451392,3.732641431199549
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,154600.0,INLAND,4.2391,4.229996225973959,4.221609589614192
-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,285200.0,<1H OCEAN,5.0151,5.1761527105515865,5.071015462498207
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,228100.0,<1H OCEAN,3.6625,3.6521232122153586,3.571130662250454
-118.53,34.38,18.0,2288.0,607.0,2305.0,597.0,136100.0,<1H OCEAN,3.227,3.2465119199884773,3.2319205509254827
-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,262100.0,<1H OCEAN,6.8299,7.017803794130026,6.776645608659706
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,311200.0,<1H OCEAN,5.305,5.262125487414583,5.209411409920735
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,333700.0,<1H OCEAN,3.9118,4.0710518390479145,3.881718919133971
-118.54,34.37,27.0,2051.0,301.0,917.0,287.0,323700.0,<1H OCEAN,7.6059,7.908933417079698,7.252772778431327
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,500001.0,<1H OCEAN,5.8703,5.854906742170879,5.781354544137024
-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,278100.0,<1H OCEAN,6.776,6.697732556540116,6.626997537741066
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,202600.0,<1H OCEAN,4.8536,4.9212822916392005,4.826427989912659
-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,265100.0,<1H OCEAN,5.8602,5.81946868663702,5.5929995135893344
-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,282900.0,<1H OCEAN,6.3002,6.154469416428648,6.324253249253168
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,320900.0,<1H OCEAN,5.6798,5.825343586085596,5.783106848778634
-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,323300.0,<1H OCEAN,6.8419,7.0083562275802205,6.825849399016805
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,329500.0,INLAND,6.6916,6.7124124289548845,6.758354314001456
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,14999.0,INLAND,4.1932,4.08729111029334,4.150200364617966
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,162500.0,INLAND,3.9583,3.860963324796124,3.835226864115159
-118.35,34.32,52.0,102.0,29.0,54.0,32.0,191700.0,<1H OCEAN,1.9875,1.9917623642146614,1.987567230021105
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,183000.0,<1H OCEAN,4.1125,4.071385607411961,4.168461121507034
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,375000.0,INLAND,4.5491,4.518066682847892,4.4286045195559645
-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,179500.0,INLAND,2.3482,2.3961954776142376,2.3263510661948215
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,214300.0,INLAND,3.5893,3.641932010480496,3.5715605020446755
-119.56,37.29,14.0,2391.0,451.0,798.0,308.0,114600.0,INLAND,3.0924,3.1776353685034167,3.268753860045583
-119.45,37.21,17.0,3538.0,726.0,1603.0,629.0,95600.0,INLAND,2.9449,2.8865542733895264,2.9580561166266124
-119.65,37.09,17.0,1280.0,254.0,707.0,267.0,106300.0,INLAND,3.55,3.5256333986232433,3.4147042759006716
-119.59,37.39,19.0,3273.0,611.0,1164.0,481.0,106500.0,INLAND,3.5446,3.5984057303545582,3.3919800938666023
-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,124100.0,INLAND,2.7813,2.806224805797183,2.821934727932251
-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,119800.0,INLAND,3.1326,3.2286066957298796,3.2882922233601346
-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,103700.0,INLAND,2.6071,2.6290276249192503,2.592449428423949
-119.65,37.32,11.0,2161.0,448.0,820.0,405.0,122300.0,INLAND,2.3565,2.443601382076495,2.3404371726262823
-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,104400.0,INLAND,2.8393,2.86996545088865,2.8637619423695573
-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,137500.0,INLAND,2.625,2.6807637909984043,2.5830894385618817
-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,147800.0,INLAND,3.0224,3.002844168496773,2.8686109415043277
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,94400.0,INLAND,3.625,3.6260358228615894,3.700201668222487
-119.85,37.1,8.0,828.0,168.0,413.0,146.0,80700.0,INLAND,3.375,3.4364887472591645,3.3336102063328767
-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,96100.0,INLAND,2.8167,2.9075655122621886,2.8758573398531815
-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,113600.0,INLAND,4.1099,4.169841818759445,4.047348407810042
-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,123100.0,INLAND,2.7413,2.736740024431912,2.7479766624421513
-120.31,37.11,38.0,1696.0,301.0,985.0,278.0,112500.0,INLAND,2.4054,2.4716608336005494,2.4465242553297863
-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,46300.0,INLAND,2.9306,2.8021237469981237,2.993335409944225
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,91700.0,INLAND,3.2868,3.193307992808944,3.302115743045559
-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,79200.0,INLAND,1.9073,1.9333016190960546,1.9142898385483489
-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,75900.0,INLAND,2.6694,2.670153216923642,2.7024848735474025
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,50500.0,INLAND,1.5319,1.5504517272431424,1.546121226194768
-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,50700.0,INLAND,1.2794,1.2810480596839886,1.2463612724916244
-120.27,37.12,42.0,1142.0,236.0,597.0,210.0,52300.0,INLAND,1.7279,1.7476307413141208,1.6839393779999678
-120.27,37.12,36.0,1219.0,258.0,639.0,245.0,57000.0,INLAND,1.9464,1.914696926984377,1.8642985472376032
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,81500.0,INLAND,2.9861,3.0201705700328514,3.0318773908261454
-120.26,37.13,33.0,1239.0,250.0,648.0,227.0,58800.0,INLAND,2.0278,2.068129475605987,2.011750783297377
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,63800.0,INLAND,2.9688,3.041271412659021,3.017500031641463
-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,83900.0,INLAND,2.4219,2.5194325429241937,2.4414549327569883
-120.06,36.95,24.0,646.0,134.0,454.0,149.0,61900.0,INLAND,2.125,2.1353741838488514,2.0823968660332337
-120.06,36.94,19.0,901.0,183.0,700.0,190.0,64300.0,INLAND,2.2375,2.249757521136411,2.2321200460993187
-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,63300.0,INLAND,2.6941,2.612028421285385,2.6695932782122354
-120.05,36.95,18.0,2287.0,534.0,1339.0,505.0,65200.0,INLAND,2.2527,2.228757790733109,2.2252520453202056
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,92200.0,INLAND,2.6012,2.59115509818188,2.6488169078214625
-120.16,36.96,18.0,508.0,104.0,393.0,114.0,156300.0,INLAND,3.0,3.0630191731365812,3.1506446082328603
-120.11,36.96,17.0,3344.0,570.0,1624.0,536.0,95300.0,INLAND,3.8952,3.8476005684289216,3.9821567285063897
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,95800.0,INLAND,1.9063,1.936661259592944,1.9052722615381317
-120.09,37.0,11.0,3761.0,675.0,2374.0,673.0,74600.0,INLAND,3.4598,3.459687783673002,3.5469528989579238
-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,84900.0,INLAND,3.5258,3.5133068131945673,3.646587043289316
-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,88500.0,INLAND,3.125,3.1405558730708285,3.037976826105606
-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,81600.0,INLAND,3.7143,3.6852425577308257,3.805289560802577
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,96000.0,INLAND,2.6087,2.586315410618013,2.6488573896459076
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,53900.0,INLAND,1.8431,1.7802581819407648,1.8868964446664718
-119.9,36.94,11.0,2513.0,408.0,1360.0,415.0,98500.0,INLAND,4.277,4.255789997105173,4.346568608987686
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,102400.0,INLAND,4.475,4.4320428509196885,4.454618253825695
-119.88,36.93,12.0,3174.0,520.0,1590.0,488.0,101200.0,INLAND,4.5347,4.487903620151974,4.719069170203512
-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,111800.0,INLAND,4.3625,4.398872174710981,4.392129978598792
-120.07,36.98,12.0,1790.0,379.0,1399.0,397.0,59600.0,INLAND,2.5388,2.572242696034891,2.5167466111972288
-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,60400.0,INLAND,1.4712,1.4780320911045959,1.4860878971145481
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,61800.0,INLAND,2.5288,2.579144118672173,2.577979895125788
-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,47100.0,INLAND,1.8444,1.8656313283200308,1.8478955465663973
-120.06,36.97,38.0,1542.0,364.0,1220.0,334.0,52800.0,INLAND,1.625,1.6154106738313165,1.6377769324644724
-120.07,36.97,28.0,1563.0,403.0,1564.0,408.0,48000.0,INLAND,1.5662,1.5517014897062829,1.5689680104798147
-120.07,36.96,34.0,1457.0,239.0,557.0,226.0,96500.0,INLAND,3.6181,3.640736442696922,3.5703355998013713
-120.08,36.97,13.0,3356.0,589.0,1458.0,601.0,94200.0,INLAND,3.8257,3.869601216647034,3.7628189233725546
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,90900.0,INLAND,4.8187,4.953415847245853,4.683504983197949
-120.09,36.95,16.0,3222.0,511.0,1425.0,503.0,119400.0,INLAND,4.1544,4.253372185957983,4.280529248588875
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,73800.0,INLAND,3.1136,3.0798813929387854,3.0996873611244697
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,70700.0,INLAND,2.4196,2.4146637120920817,2.253732785675858
-120.07,36.97,27.0,968.0,240.0,587.0,231.0,55000.0,INLAND,1.6071,1.628667854285667,1.6198453662342018
-120.06,36.97,35.0,1859.0,428.0,1208.0,399.0,61700.0,INLAND,1.4044,1.4343979215901206,1.414956231711401
-120.05,36.96,37.0,1000.0,261.0,1092.0,233.0,52300.0,INLAND,1.4267,1.4534925548200224,1.3734393577381176
-120.05,36.95,31.0,696.0,254.0,913.0,248.0,52500.0,INLAND,1.4,1.3982114206807221,1.3766929061666686
-120.06,36.96,44.0,1288.0,295.0,723.0,287.0,61400.0,INLAND,1.6534,1.611931978929494,1.6244228742051392
-120.07,36.96,42.0,963.0,216.0,471.0,211.0,66100.0,INLAND,2.2898,2.244052709713457,2.255807108832477
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,65200.0,INLAND,1.4511,1.4590123698525779,1.4862971810583612
-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,51600.0,INLAND,1.8973,1.9102860918368363,1.8916506925610557
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,51800.0,INLAND,1.3713,1.3411676195041884,1.3595826560490323
-120.04,36.95,36.0,1528.0,347.0,1334.0,304.0,48300.0,INLAND,1.3594,1.3606117585808573,1.3899155377490935
-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,62300.0,INLAND,2.5833,2.615912837627304,2.6088926366026612
-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,121300.0,INLAND,4.665,4.557590552854584,4.5025667285307875
-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,65000.0,INLAND,3.0234,3.0902169707987093,2.9861140017867953
-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,61700.0,INLAND,2.234,2.2171319082823473,2.2483852660531447
-122.49,38.1,43.0,1226.0,244.0,491.0,205.0,307000.0,NEAR BAY,4.9286,5.052565439732906,4.836544581710166
-122.54,38.14,16.0,4431.0,603.0,1659.0,630.0,392100.0,NEAR BAY,7.5412,7.460742568318295,7.847305571408828
-122.55,38.1,26.0,5188.0,892.0,2341.0,906.0,255600.0,NEAR BAY,5.0029,4.900177907433575,5.01419442333355
-122.62,38.15,14.0,2259.0,341.0,1127.0,346.0,334900.0,<1H OCEAN,6.4092,6.35047416809413,6.3126292072875945
-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,290900.0,<1H OCEAN,5.3755,5.365270625287957,5.254772328904941
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,423200.0,<1H OCEAN,7.5,7.441728013984277,7.639129138205355
-122.57,38.11,24.0,2863.0,734.0,1583.0,682.0,215300.0,NEAR BAY,3.1981,3.1842841170733407,3.156661454785993
-122.57,38.11,32.0,3521.0,748.0,1706.0,723.0,228600.0,NEAR BAY,3.4705,3.493680521039024,3.496870537215227
