bookID	title	author	Year-Of-Publication	bookID_encoded	fiction	non-fiction	mystery	thriller	romance	science fiction	fantasy	historical fiction	biography	autobiography	history	science	technology	health	cooking	travel	poetry	drama	children's literature	young adult	crime	horror	comedy	adventure
0345391055	Disclosure	Michael Crichton	1994	115	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0374129983	The Corrections	Jonathan Franzen	2001	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0345413350	The Golden Compass (His Dark Materials, Book 1)	PHILIP PULLMAN	1997	119	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0316601950	The Pilot's Wife : A Novel	Anita Shreve	1999	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1573227331	About a Boy	Nick Hornby	1999	462	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0066214122	Prey: A Novel	Michael Crichton	2002	35	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0375502238	Blessings	ANNA QUINDLEN	2002	134	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0451183665	A Case of Need	Michael Crichton	1994	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0399150897	Blow Fly: A Scarpetta Novel	Patricia Cornwell	2003	197	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
038550926X	The Devil Wears Prada : A Novel	LAUREN WEISBERGER	2003	184	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0671004530	On the Street Where You Live	Mary Higgins Clark	2002	368	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0060959037	Prodigal Summer: A Novel	Barbara Kingsolver	2001	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0452282829	We Were the Mulvaneys	Joyce Carol Oates	1996	313	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060929871	Brave New World	Aldous Huxley	1998	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0385722206	Balzac and the Little Chinese Seamstress : A Novel	DAI SIJIE	2002	192	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0142001430	Year of Wonders	Geraldine Brooks	2002	48	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
080410526X	All I Really Need to Know	ROBERT FULGHUM	1989	433	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
031242227X	Running with Scissors: A Memoir	Augusten Burroughs	2003	64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0440235596	Tara Road	Maeve Binchy	2000	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
042516098X	Hornet's Nest	Patricia Daniels Cornwell	1998	204	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
038549081X	The Handmaid's Tale : A Novel	Margaret Atwood	1998	177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0552998486	Chocolat	Joanne Harris	2000	328	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0671041789	The Green Mile	Stephen King	1999	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0439139597	Harry Potter and the Goblet of Fire (Book 4)	J. K. Rowling	2000	217	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0440180295	Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death	Kurt Vonnegut	1991	219	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
0449003795	P Is for Peril	Sue Grafton	2002	283	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
044651862X	The Celestine Prophecy (Celestine Prophecy)	James Redfield	1994	257	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
043935806X	Harry Potter and the Order of the Phoenix (Book 5)	J. K. Rowling	2003	218	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0451184963	Insomnia	Stephen King	1995	302	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0451156609	The Tommyknockers	Stephen King	1994	292	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1400031354	Tears of the Giraffe (No.1 Ladies Detective Agency)	Alexander McCall Smith	2002	451	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0446608955	A Walk to Remember	Nicholas Sparks	2000	271	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
0440414806	Holes (Yearling Newbery)	LOUIS SACHAR	2000	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0440241073	The Summons	John Grisham	2002	244	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0446606324	The Winner	David Baldacci	1998	266	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0515132187	The Villa	Nora Roberts	2002	322	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0446670251	The Virgin Suicides	Jeffrey Eugenides	1994	280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0425154092	From Potter's Field	Patricia Daniels Cornwell	1996	202	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0671014196	The Summerhouse	Jude Deveraux	2002	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0871136791	Cold Mountain	Charles Frazier	1997	446	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553271636	D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1988	335	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0679751521	Midnight in the Garden of Good and Evil	John Berendt	1999	397	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0312966091	Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)	Janet Evanovich	1998	66	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0671001795	Two for the Dough	Janet Evanovich	1996	365	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0553274295	Where the Red Fern Grows	Wilson Rawls	1984	338	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0804114986	The Bonesetter's Daughter	Amy Tan	2002	438	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451167317	The Dark Half	Stephen King	1994	296	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0312980159	Fast Women	Jennifer Crusie	2002	71	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312983271	Full House (Janet Evanovich's Full Series)	Janet Evanovich	2002	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
0446670111	Einstein's Dreams	Alan Lightman	1994	279	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0553284789	F Is for Fugitive (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1990	347	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0553279556	E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1989	342	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553280414	A Separate Peace	John Knowles	1985	346	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0609804138	The Sweet Potato Queens' Book of Love	JILL CONNER BROWNE	1999	363	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0345439104	Drowning Ruth (Oprah's Book Club)	CHRISTINA SCHWARZ	2001	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0425180638	The Last Precinct	Patricia Cornwell	2001	211	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345387651	The Cider House Rules	John Irving	1994	114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060921145	Animal Dreams	Barbara Kingsolver	1991	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0449221512	I Is for Innocent	Sue Grafton	1994	290	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0440998050	A Wrinkle in Time	Madeleine L'Engle	1976	246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0679745203	The English Patient	Michael Ondaatje	1996	395	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0553279378	I Know Why the Caged Bird Sings	MAYA ANGELOU	1983	341	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0312983867	Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)	Janet Evanovich	2003	74	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0425192725	Q Is for Quarry	Sue Grafton	2003	214	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
031298328X	Full Tilt (Janet Evanovich's Full Series)	Janet Evanovich	2003	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0345435168	Open House (Oprah's Book Club (Paperback))	Elizabeth Berg	2001	124	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0440221595	The Glass Lake	Maeve Binchy	1996	230	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0440222656	The Horse Whisperer	Nicholas Evans	1996	232	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0316899984	River, Cross My Heart	Breena Clarke	1999	91	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
014029628X	Girl in Hyacinth Blue	Susan Vreeland	2000	45	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0064472272	Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson	Louise Rennison	2001	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
0316780375	The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion	Anita Shreve	1998	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0425172546	Southern Cross	Patricia Daniels Cornwell	1999	209	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0140177396	Of Mice and Men (Penguin Great Books of the 20th Century)	John Steinbeck	1993	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553280341	B Is for Burglar (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1986	344	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0553280368	C Is for Corpse (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1987	345	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
0451176464	Gerald's Game	Stephen King	2001	299	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0446607657	When the Wind Blows	James Patterson	1999	268	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0441569595	Neuromancer (Remembering Tomorrow)	William Gibson	1995	250	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0312980140	Seven Up (A Stephanie Plum Novel)	Janet Evanovich	2002	70	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
014023313X	The Stone Diaries	Carol Shields	1995	41	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0375506039	Open House	Elizabeth Berg	2000	135	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0441172717	Dune (Remembering Tomorrow)	Frank Herbert	1996	248	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0449219364	G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1991	287	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0743227441	The Other Boleyn Girl	Philippa Gregory	2002	415	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553275976	The Bonfire of the Vanities	Tom Wolfe	1988	339	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0553582127	The Search	Iris Johansen	2001	356	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0452284449	The Virgin Blue	Tracy Chevalier	2003	315	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451163966	One Flew Over the Cuckoo's Nest	Ken Kesey	1989	294	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
006016848X	Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships	John Gray	1992	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0440212561	Outlander	DIANA GABALDON	1992	224	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0684801523	The Great Gatsby	F. Scott Fitzgerald	1995	399	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0375703063	A Virtuous Woman (Oprah's Book Club (Paperback))	Kaye Gibbons	1997	139	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553580221	False Memory	Dean R. Koontz	2000	355	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0689817851	Go Ask Alice	Anonymous	1998	409	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312306326	Visions of Sugar Plums	Janet Evanovich	2002	61	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451172817	Needful Things	Stephen King	2004	298	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0743211375	From a Buick 8 : A Novel	Stephen King	2002	412	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
080411868X	Welcome to the World, Baby Girl!	Fannie Flagg	1999	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
140003065X	A Fine Balance	Rohinton Mistry	2001	450	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0671011367	Deja Dead	Kathy Reichs	1998	370	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0743418204	In Her Shoes : A Novel	Jennifer Weiner	2003	420	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060391626	I Know This Much Is True (Oprah's Book Club)	Wally Lamb	1998	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0743203631	Gap Creek: The Story Of A Marriage	Robert Morgan	2000	410	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
080411109X	The Hundred Secret Senses	Amy Tan	1996	436	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0446608815	Pop Goes the Weasel	James Patterson	2000	270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0515128546	Tears of the Moon (Irish Trilogy)	Nora Roberts	2000	317	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0451160525	The Gunslinger (The Dark Tower, Book 1)	Stephen King	1994	293	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1558745157	The Lost Boy: A Foster Child's Search for the Love of a Family	Dave Pelzer	1997	458	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0425163407	Unnatural Exposure	Patricia Daniels Cornwell	1998	206	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451203771	Scarlet Feather	Maeve Binchy	2002	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0786867647	Lucky Man: A Memoir	Michael J. Fox	2002	427	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0515133973	Midnight Bayou	Nora Roberts	2004	324	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
038542017X	Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies	LAURA ESQUIVEL	1995	170	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0553574574	Beach Music	Pat Conroy	1996	352	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0061097101	The Saving Graces: A Novel	Patricia Gaffney	2000	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0446609404	Cradle and All	James Patterson	2001	272	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0842329242	Nicolae: The Rise of Antichrist (Left Behind No. 3)	Tim F. Lahaye	1998	445	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0553250426	The Clan of the Cave Bear (Earth's Children (Paperback))	Jean M. Auel	1984	331	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0440223202	Evening Class	Maeve Binchy	1998	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0786817070	Artemis Fowl (Artemis Fowl, Book 1)	Eoin Colfer	2002	426	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0515136530	Key of Valor (Roberts, Nora. Key Trilogy, 3.)	Nora Roberts	2003	326	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0671693816	Wifey	Judy Blume	1989	385	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0060096195	The Boy Next Door	Meggin Cabot	2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0385720955	The Blind Assassin	Margaret Atwood	2001	189	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
034536676X	The World According to Garp	John Irving	1994	106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0515126772	Jewels of the Sun (Irish Trilogy)	Nora Roberts	2004	316	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0679735771	American Psycho (Vintage Contemporaries)	Bret Easton Ellis	2000	394	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
0449219461	H Is for Homicide (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	1993	288	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0446606189	Cat &amp; Mouse (Alex Cross Novels)	James Patterson	1998	265	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0345444884	The Talisman	STEPHEN KING	2001	129	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
